,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
751,loser,151,80,heavy,ugly,270,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,5,2.72,0,0
752,loser,154,78,heavy,ugly,104,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,7,1,0.19,0,0
753,loser,160,97,heavy,ugly,712,0,0,0,few,highschool,gloomy,passive,android,1,stupid,39,1,2.92,0,0
754,winner,186,62,slim,handsome,6386,3,1,5,many,Doctor,optimism,positive,apple,0,smart,80,14,3.34,4,1
755,winner,198,47,slim,handsome,1437,2,1,3,many,Doctor,optimism,positive,apple,0,smart,95,18,4.01,7,1
756,loser,162,76,heavy,ugly,429,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,38,5,0.94,0,0
757,loser,161,79,heavy,ugly,717,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,1,0.43,0,0
758,loser,157,90,heavy,ugly,554,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,1,1.65,0,0
759,loser,165,65,heavy,ugly,274,0,0,0,few,highschool,gloomy,passive,android,1,stupid,47,0,0.2,0,0
760,loser,151,74,heavy,ugly,2,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,4,0.55,0,0
761,winner,182,54,slim,handsome,2522,2,5,2,many,Doctor,optimism,positive,apple,0,smart,65,6,4.21,8,1
762,loser,165,80,heavy,ugly,457,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,5,1.87,0,0
763,winner,169,60,slim,handsome,8140,5,4,1,many,Doctor,optimism,positive,apple,0,smart,83,12,3.45,6,1
764,winner,198,61,slim,handsome,5031,2,1,1,many,Doctor,optimism,positive,apple,0,smart,62,15,3.87,9,1
765,winner,179,64,slim,handsome,3230,2,3,5,many,Doctor,optimism,positive,apple,0,smart,98,6,4.07,2,1
766,loser,158,100,heavy,ugly,827,0,0,0,few,highschool,gloomy,passive,android,1,stupid,31,3,2.13,0,0
767,winner,171,56,slim,handsome,6739,5,1,4,many,Master,optimism,positive,apple,0,smart,56,7,3.33,8,1
768,loser,162,71,heavy,ugly,897,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,4,2.72,0,0
769,winner,175,52,slim,handsome,8537,1,2,4,many,Doctor,optimism,positive,apple,0,smart,91,17,3.57,7,1
770,winner,195,46,slim,handsome,4367,4,2,2,many,Doctor,optimism,positive,apple,0,smart,84,10,4.17,2,1
771,loser,164,81,heavy,ugly,704,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,9,2,2.56,0,0
772,winner,195,51,slim,handsome,5767,4,1,2,many,Doctor,optimism,positive,apple,0,smart,87,18,4.22,1,1
773,winner,184,63,slim,handsome,4352,4,1,1,many,Master,optimism,positive,apple,0,smart,96,18,3.7,1,1
774,winner,193,65,slim,handsome,4670,2,3,1,many,Master,optimism,positive,apple,0,smart,83,18,3.66,4,1
775,winner,185,48,slim,handsome,7294,4,5,4,many,Master,optimism,positive,apple,0,smart,88,8,3.47,2,1
776,loser,161,91,heavy,ugly,184,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,1,2.33,0,0
777,loser,152,89,heavy,ugly,354,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,3,2.79,0,0
778,winner,192,62,slim,handsome,7776,5,2,2,many,Doctor,optimism,positive,apple,0,smart,67,19,3.54,4,1
779,loser,165,94,heavy,ugly,1000,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,2,0.28,0,0
780,winner,188,48,slim,handsome,2040,4,2,5,many,Master,optimism,positive,apple,0,smart,91,19,3.5,1,1
781,loser,164,97,heavy,ugly,42,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,1,1.76,0,0
782,loser,153,90,heavy,ugly,715,0,0,0,few,highschool,gloomy,passive,android,1,stupid,34,5,0.69,0,0
783,winner,195,62,slim,handsome,7191,5,1,5,many,Doctor,optimism,positive,apple,0,smart,59,17,4.19,7,1
784,winner,174,44,slim,handsome,3899,5,5,3,many,Master,optimism,positive,apple,0,smart,74,13,4.03,7,1
785,winner,200,52,slim,handsome,7441,2,3,4,many,Doctor,optimism,positive,apple,0,smart,64,10,3.85,9,1
786,winner,198,65,slim,handsome,5614,2,2,5,many,Doctor,optimism,positive,apple,0,smart,79,10,3.16,7,1
787,loser,165,97,heavy,ugly,309,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,2,2.12,0,0
788,loser,164,82,heavy,ugly,36,0,0,0,few,highschool,gloomy,passive,android,1,stupid,24,3,0.92,0,0
789,winner,193,50,slim,handsome,1784,4,4,5,many,Master,optimism,positive,apple,0,smart,51,13,3.3,9,1
790,loser,158,78,heavy,ugly,630,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,2,0.69,0,0
791,loser,165,88,heavy,ugly,941,0,0,0,few,highschool,gloomy,passive,android,1,stupid,10,3,2.7,0,0
792,winner,178,61,slim,handsome,3629,5,4,5,many,Doctor,optimism,positive,apple,0,smart,75,12,3.89,3,1
793,winner,184,60,slim,handsome,6567,3,1,5,many,Doctor,optimism,positive,apple,0,smart,92,11,3.79,3,1
794,loser,165,92,heavy,ugly,961,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,1,0.78,0,0
795,winner,172,40,slim,handsome,1587,1,1,2,many,Master,optimism,positive,apple,0,smart,73,16,3.69,3,1
796,loser,160,90,heavy,ugly,840,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,3,1.34,0,0
797,winner,192,52,slim,handsome,5757,3,3,1,many,Master,optimism,positive,apple,0,smart,60,16,3.76,4,1
798,loser,161,99,heavy,ugly,640,0,0,0,few,highschool,gloomy,passive,android,1,stupid,39,5,1.15,0,0
799,loser,153,99,heavy,ugly,755,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,2,2.49,0,0
800,loser,160,81,heavy,ugly,177,0,0,0,few,highschool,gloomy,passive,android,1,stupid,23,4,0.63,0,0
801,loser,158,71,heavy,ugly,857,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,38,0,0.08,0,0
802,winner,188,43,slim,handsome,3551,2,3,5,many,Master,optimism,positive,apple,0,smart,100,6,3.76,3,1
803,loser,152,94,heavy,ugly,933,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,2,2.94,0,0
804,winner,200,63,slim,handsome,2093,3,4,4,many,Master,optimism,positive,apple,0,smart,64,7,3.2,1,1
805,winner,179,59,slim,handsome,7674,1,5,4,many,Doctor,optimism,positive,apple,0,smart,95,11,3.99,2,1
806,loser,161,66,heavy,ugly,801,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,3,2.93,0,0
807,winner,194,49,slim,handsome,7892,4,5,5,many,Doctor,optimism,positive,apple,0,smart,76,20,4.14,4,1
808,winner,184,51,slim,handsome,2474,3,3,2,many,Doctor,optimism,positive,apple,0,smart,58,8,3.49,3,1
809,winner,183,41,slim,handsome,4166,4,3,5,many,Doctor,optimism,positive,apple,0,smart,63,18,3.7,5,1
810,loser,151,87,heavy,ugly,646,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,2,2.22,0,0
811,winner,186,57,slim,handsome,9502,3,4,1,many,Master,optimism,positive,apple,0,smart,76,17,3.12,8,1
812,loser,165,74,heavy,ugly,447,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,41,3,1.73,0,0
813,loser,164,70,heavy,ugly,962,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,3,2.05,0,0
814,loser,164,70,heavy,ugly,607,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,42,1,1.93,0,0
815,winner,169,56,slim,handsome,5212,3,1,4,many,Doctor,optimism,positive,apple,0,smart,88,14,3.54,4,1
816,loser,163,85,heavy,ugly,733,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,5,1.16,0,0
817,loser,159,78,heavy,ugly,614,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,5,2,0.55,0,0
818,loser,161,69,heavy,ugly,558,0,0,0,few,highschool,gloomy,passive,android,1,stupid,28,5,1.52,0,0
819,winner,192,60,slim,handsome,5323,4,4,1,many,Master,optimism,positive,apple,0,smart,59,18,3.09,2,1
820,winner,176,45,slim,handsome,6399,4,3,4,many,Doctor,optimism,positive,apple,0,smart,91,14,4.27,4,1
821,loser,155,68,heavy,ugly,715,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,4,0.3,0,0
822,loser,160,72,heavy,ugly,986,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,5,1.62,0,0
823,winner,165,56,slim,handsome,6203,5,1,4,many,Master,optimism,positive,apple,0,smart,96,11,4.13,8,1
824,loser,153,84,heavy,ugly,407,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,2,1.51,0,0
825,loser,159,76,heavy,ugly,205,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,1,1.11,0,0
826,winner,165,62,slim,handsome,8009,2,3,2,many,Master,optimism,positive,apple,0,smart,69,20,3.9,2,1
827,loser,161,80,heavy,ugly,823,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,4,0.17,0,0
828,loser,152,96,heavy,ugly,279,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,5,1.19,0,0
829,loser,156,83,heavy,ugly,625,0,0,0,few,highschool,gloomy,passive,android,1,stupid,0,0,2.76,0,0
830,winner,195,56,slim,handsome,5682,5,5,3,many,Doctor,optimism,positive,apple,0,smart,84,10,3.39,4,1
831,loser,163,67,heavy,ugly,426,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,3,0.79,0,0
832,loser,156,82,heavy,ugly,40,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,4,0.2,0,0
833,loser,162,84,heavy,ugly,929,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,5,0.2,0,0
834,loser,150,70,heavy,ugly,467,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,24,3,1.28,0,0
835,loser,152,98,heavy,ugly,875,0,0,0,few,highschool,gloomy,passive,android,1,stupid,32,1,2.86,0,0
836,winner,195,57,slim,handsome,2068,1,2,3,many,Master,optimism,positive,apple,0,smart,61,7,4.13,8,1
837,winner,177,41,slim,handsome,8428,5,5,2,many,Doctor,optimism,positive,apple,0,smart,95,10,3.58,3,1
838,loser,161,81,heavy,ugly,809,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,4,1.09,0,0
839,winner,182,56,slim,handsome,7473,3,1,5,many,Doctor,optimism,positive,apple,0,smart,60,13,3.3,2,1
840,loser,157,67,heavy,ugly,902,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,0,1.69,0,0
841,loser,154,67,heavy,ugly,122,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,3,1.7,0,0
842,loser,150,99,heavy,ugly,151,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,1,1.48,0,0
843,winner,172,54,slim,handsome,6556,1,2,5,many,Master,optimism,positive,apple,0,smart,52,13,4.21,1,1
844,loser,150,68,heavy,ugly,545,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,2,2.78,0,0
845,winner,188,46,slim,handsome,2573,4,1,2,many,Doctor,optimism,positive,apple,0,smart,89,13,3.6,5,1
846,loser,155,100,heavy,ugly,512,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,1,1.83,0,0
847,loser,154,95,heavy,ugly,949,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,4,2.87,0,0
848,loser,153,86,heavy,ugly,151,0,0,0,few,highschool,gloomy,passive,android,1,stupid,26,4,2.82,0,0
849,loser,156,100,heavy,ugly,822,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,0,2.59,0,0
850,loser,157,94,heavy,ugly,425,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,9,0,2.06,0,0
851,winner,169,41,slim,handsome,8039,1,3,3,many,Master,optimism,positive,apple,0,smart,99,13,3.11,5,1
852,winner,182,61,slim,handsome,2544,2,2,4,many,Doctor,optimism,positive,apple,0,smart,83,10,3.41,4,1
853,loser,155,69,heavy,ugly,327,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,36,0,2.39,0,0
854,winner,194,47,slim,handsome,4599,3,2,4,many,Master,optimism,positive,apple,0,smart,66,14,3.04,6,1
855,winner,175,40,slim,handsome,5006,4,2,1,many,Master,optimism,positive,apple,0,smart,91,13,4.03,7,1
856,winner,183,54,slim,handsome,4241,4,5,2,many,Master,optimism,positive,apple,0,smart,93,15,3.42,2,1
857,loser,163,73,heavy,ugly,628,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,3,0.9,0,0
858,winner,197,45,slim,handsome,1299,2,1,4,many,Master,optimism,positive,apple,0,smart,88,16,3.49,2,1
859,winner,181,43,slim,handsome,2692,1,1,4,many,Master,optimism,positive,apple,0,smart,57,12,3.85,10,1
860,loser,164,84,heavy,ugly,942,0,0,0,few,highschool,gloomy,passive,android,1,stupid,10,5,0.32,0,0
861,loser,151,94,heavy,ugly,229,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,0,2.38,0,0
862,winner,178,54,slim,handsome,2065,2,2,4,many,Master,optimism,positive,apple,0,smart,72,13,3.58,2,1
863,loser,157,92,heavy,ugly,976,0,0,0,few,highschool,gloomy,passive,android,1,stupid,46,0,2.15,0,0
864,loser,151,100,heavy,ugly,84,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,5,1.21,0,0
865,loser,161,79,heavy,ugly,839,0,0,0,few,highschool,gloomy,passive,android,1,stupid,30,3,0.08,0,0
866,loser,163,81,heavy,ugly,93,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,0,2.84,0,0
867,loser,150,68,heavy,ugly,993,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,42,0,2.54,0,0
868,winner,194,52,slim,handsome,4336,1,1,1,many,Doctor,optimism,positive,apple,0,smart,100,18,3.83,10,1
869,loser,157,99,heavy,ugly,400,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,34,5,0.09,0,0
870,loser,156,75,heavy,ugly,862,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,5,0.81,0,0
871,winner,188,61,slim,handsome,1487,3,4,1,many,Doctor,optimism,positive,apple,0,smart,69,9,3.4,1,1
872,winner,184,56,slim,handsome,7722,2,1,4,many,Master,optimism,positive,apple,0,smart,65,13,3.92,3,1
873,loser,158,97,heavy,ugly,629,0,0,0,few,highschool,gloomy,passive,android,1,stupid,1,5,1.79,0,0
874,loser,165,92,heavy,ugly,233,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,29,0,0.32,0,0
875,winner,183,58,slim,handsome,9637,4,4,3,many,Doctor,optimism,positive,apple,0,smart,61,16,3.39,4,1
876,loser,162,77,heavy,ugly,916,0,0,0,few,highschool,gloomy,passive,android,1,stupid,5,1,2.69,0,0
877,winner,190,46,slim,handsome,2439,1,4,1,many,Master,optimism,positive,apple,0,smart,82,10,3.8,1,1
878,loser,165,83,heavy,ugly,816,0,0,0,few,highschool,gloomy,passive,android,1,stupid,35,4,0.09,0,0
879,winner,176,51,slim,handsome,4740,5,3,4,many,Doctor,optimism,positive,apple,0,smart,79,6,3.21,5,1
880,winner,181,47,slim,handsome,3588,4,4,3,many,Master,optimism,positive,apple,0,smart,90,15,3.91,6,1
881,loser,159,82,heavy,ugly,48,0,0,0,few,highschool,gloomy,passive,android,1,stupid,8,4,2.73,0,0
882,loser,155,74,heavy,ugly,237,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,5,1.45,0,0
883,loser,156,85,heavy,ugly,962,0,0,0,few,highschool,gloomy,passive,android,1,stupid,26,1,2.35,0,0
884,loser,165,96,heavy,ugly,598,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,4,2.37,0,0
885,winner,185,57,slim,handsome,9637,1,1,2,many,Master,optimism,positive,apple,0,smart,67,14,3.07,8,1
886,loser,154,91,heavy,ugly,421,0,0,0,few,highschool,gloomy,passive,android,1,stupid,38,5,2.02,0,0
887,loser,160,68,heavy,ugly,96,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,3,0.78,0,0
888,winner,178,60,slim,handsome,3976,2,3,1,many,Doctor,optimism,positive,apple,0,smart,93,13,4.01,1,1
889,loser,150,83,heavy,ugly,598,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,5,3,1.28,0,0
890,winner,181,46,slim,handsome,2400,2,1,4,many,Master,optimism,positive,apple,0,smart,64,13,4.12,4,1
891,winner,173,46,slim,handsome,8902,5,1,3,many,Doctor,optimism,positive,apple,0,smart,61,11,3.15,8,1
892,winner,199,45,slim,handsome,6170,4,4,4,many,Master,optimism,positive,apple,0,smart,69,19,3.87,9,1
893,winner,185,60,slim,handsome,5367,2,5,5,many,Doctor,optimism,positive,apple,0,smart,65,7,3.92,9,1
894,winner,165,56,slim,handsome,3560,5,2,3,many,Master,optimism,positive,apple,0,smart,75,15,3.5,1,1
895,loser,154,76,heavy,ugly,468,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,5,0.79,0,0
896,winner,200,54,slim,handsome,4462,1,5,2,many,Doctor,optimism,positive,apple,0,smart,51,10,3.04,2,1
897,winner,197,49,slim,handsome,2902,5,5,5,many,Master,optimism,positive,apple,0,smart,90,11,3.38,6,1
898,winner,195,58,slim,handsome,6291,3,5,4,many,Master,optimism,positive,apple,0,smart,77,10,3.74,1,1
899,winner,188,40,slim,handsome,5316,2,5,5,many,Doctor,optimism,positive,apple,0,smart,51,14,3.41,2,1
900,loser,163,67,heavy,ugly,754,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,3,2.51,0,0
901,winner,190,40,slim,handsome,2766,5,4,4,many,Master,optimism,positive,apple,0,smart,76,17,4.08,6,1
902,winner,183,47,slim,handsome,9139,5,2,1,many,Doctor,optimism,positive,apple,0,smart,90,18,4.05,1,1
903,winner,175,64,slim,handsome,2800,1,1,4,many,Doctor,optimism,positive,apple,0,smart,80,10,3.7,1,1
904,winner,167,63,slim,handsome,1241,5,1,5,many,Doctor,optimism,positive,apple,0,smart,94,18,3.7,3,1
905,winner,178,43,slim,handsome,3168,4,4,3,many,Doctor,optimism,positive,apple,0,smart,90,10,3.87,7,1
906,loser,152,87,heavy,ugly,33,0,0,0,few,highschool,gloomy,passive,android,1,stupid,49,5,1.98,0,0
907,loser,159,99,heavy,ugly,406,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,2,2.73,0,0
908,winner,185,56,slim,handsome,9989,3,4,3,many,Master,optimism,positive,apple,0,smart,98,13,3.6,5,1
909,winner,196,53,slim,handsome,3305,5,4,3,many,Master,optimism,positive,apple,0,smart,95,15,3.96,10,1
910,winner,169,51,slim,handsome,1522,5,3,3,many,Master,optimism,positive,apple,0,smart,92,9,3.02,9,1
911,winner,168,41,slim,handsome,7681,4,3,4,many,Master,optimism,positive,apple,0,smart,69,17,3.03,1,1
912,winner,191,45,slim,handsome,1603,4,3,5,many,Doctor,optimism,positive,apple,0,smart,57,7,3.63,9,1
913,loser,163,85,heavy,ugly,251,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,4,0.04,0,0
914,winner,194,44,slim,handsome,5016,3,5,2,many,Master,optimism,positive,apple,0,smart,81,13,3.77,7,1
915,loser,158,80,heavy,ugly,364,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,4,1.6,0,0
916,loser,164,71,heavy,ugly,534,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,5,1.4,0,0
917,loser,163,85,heavy,ugly,153,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,5,3,1.4,0,0
918,winner,180,49,slim,handsome,5588,1,5,1,many,Doctor,optimism,positive,apple,0,smart,71,9,3.45,4,1
919,winner,194,43,slim,handsome,5802,3,2,4,many,Doctor,optimism,positive,apple,0,smart,77,19,3.24,1,1
920,loser,159,92,heavy,ugly,836,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,4,1.66,0,0
921,winner,191,56,slim,handsome,6159,1,2,2,many,Doctor,optimism,positive,apple,0,smart,98,10,3.41,10,1
922,loser,158,92,heavy,ugly,188,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,2,1.66,0,0
923,winner,191,50,slim,handsome,4466,2,2,1,many,Master,optimism,positive,apple,0,smart,54,12,3.78,2,1
924,winner,191,43,slim,handsome,3773,3,5,3,many,Master,optimism,positive,apple,0,smart,86,19,4.25,8,1
925,loser,162,90,heavy,ugly,273,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,36,4,2.08,0,0
926,winner,199,58,slim,handsome,6181,3,1,3,many,Doctor,optimism,positive,apple,0,smart,52,10,3.28,7,1
927,loser,161,89,heavy,ugly,969,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,5,1.04,0,0
928,loser,161,91,heavy,ugly,944,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,17,4,0.54,0,0
929,winner,198,43,slim,handsome,5892,2,3,3,many,Master,optimism,positive,apple,0,smart,67,19,4.3,2,1
930,winner,195,44,slim,handsome,7864,1,4,3,many,Doctor,optimism,positive,apple,0,smart,57,15,3.81,9,1
931,winner,184,58,slim,handsome,6525,5,5,5,many,Doctor,optimism,positive,apple,0,smart,91,8,3.43,1,1
932,winner,179,52,slim,handsome,9105,1,1,2,many,Master,optimism,positive,apple,0,smart,86,18,3.24,8,1
933,winner,199,56,slim,handsome,8031,4,2,2,many,Master,optimism,positive,apple,0,smart,91,13,4.0,7,1
934,loser,150,83,heavy,ugly,434,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,5,2.53,0,0
935,winner,171,61,slim,handsome,8569,4,2,1,many,Master,optimism,positive,apple,0,smart,72,18,3.64,8,1
936,winner,165,61,slim,handsome,1987,5,1,3,many,Doctor,optimism,positive,apple,0,smart,72,8,3.52,1,1
937,winner,193,41,slim,handsome,7543,2,2,5,many,Doctor,optimism,positive,apple,0,smart,63,8,3.03,5,1
938,loser,158,91,heavy,ugly,825,0,0,0,few,highschool,gloomy,passive,android,1,stupid,33,0,2.95,0,0
939,winner,167,57,slim,handsome,1096,1,4,5,many,Doctor,optimism,positive,apple,0,smart,57,13,3.42,1,1
940,loser,163,84,heavy,ugly,461,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,5,1.57,0,0
941,loser,160,81,heavy,ugly,24,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,2,0.01,0,0
942,loser,163,82,heavy,ugly,186,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,11,0,2.29,0,0
943,winner,199,49,slim,handsome,4548,4,5,4,many,Master,optimism,positive,apple,0,smart,81,14,3.35,8,1
944,winner,170,63,slim,handsome,9300,4,2,3,many,Master,optimism,positive,apple,0,smart,66,18,3.15,10,1
945,winner,182,62,slim,handsome,7397,5,2,5,many,Doctor,optimism,positive,apple,0,smart,66,6,4.24,1,1
946,winner,198,63,slim,handsome,5976,4,3,4,many,Doctor,optimism,positive,apple,0,smart,90,9,3.19,4,1
947,loser,154,88,heavy,ugly,250,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,4,2.96,0,0
948,winner,184,57,slim,handsome,9519,5,4,4,many,Master,optimism,positive,apple,0,smart,82,6,3.27,1,1
949,loser,158,83,heavy,ugly,388,0,0,0,few,highschool,gloomy,passive,android,1,stupid,15,5,0.7,0,0
950,loser,160,91,heavy,ugly,821,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,49,2,1.64,0,0
951,winner,197,51,slim,handsome,4799,5,1,3,many,Doctor,optimism,positive,apple,0,smart,56,16,3.68,8,1
952,loser,152,91,heavy,ugly,15,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,2,0.08,0,0
953,loser,165,78,heavy,ugly,23,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,4,1.5,0,0
954,loser,151,76,heavy,ugly,672,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,3,1.94,0,0
955,loser,163,89,heavy,ugly,663,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,0,2.42,0,0
956,loser,163,76,heavy,ugly,645,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,1,2.96,0,0
957,winner,174,48,slim,handsome,1399,3,2,3,many,Doctor,optimism,positive,apple,0,smart,91,16,3.72,6,1
958,winner,189,44,slim,handsome,1065,4,2,1,many,Master,optimism,positive,apple,0,smart,83,19,3.56,4,1
959,winner,166,52,slim,handsome,9730,1,1,4,many,Master,optimism,positive,apple,0,smart,94,7,3.87,1,1
960,winner,183,45,slim,handsome,9845,4,1,5,many,Doctor,optimism,positive,apple,0,smart,95,14,3.02,8,1
961,winner,171,56,slim,handsome,9014,2,1,4,many,Master,optimism,positive,apple,0,smart,100,8,4.17,5,1
962,winner,189,60,slim,handsome,7323,1,4,5,many,Master,optimism,positive,apple,0,smart,69,18,3.86,7,1
963,winner,178,59,slim,handsome,1376,2,5,2,many,Doctor,optimism,positive,apple,0,smart,54,20,3.62,10,1
964,winner,190,53,slim,handsome,6075,1,3,5,many,Master,optimism,positive,apple,0,smart,79,17,4.27,2,1
965,winner,194,40,slim,handsome,1254,5,1,2,many,Doctor,optimism,positive,apple,0,smart,78,20,3.53,6,1
966,loser,150,86,heavy,ugly,325,0,0,0,few,highschool,gloomy,passive,android,1,stupid,25,1,0.12,0,0
967,winner,185,63,slim,handsome,8778,1,4,1,many,Master,optimism,positive,apple,0,smart,67,8,3.17,2,1
