,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
696,winner,174,47,slim,handsome,4197,3,2,4,many,Bachelor,gloomy,passive,apple,0,stupid,80,15,3.92,6,0
697,loser,165,70,heavy,ugly,3830,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,9,1.63,1,0
698,winner,153,64,slim,handsome,5707,5,2,4,many,Master,optimism,positive,apple,0,smart,68,13,3.45,5,1
699,winner,169,70,slim,ugly,3858,5,5,1,few,Bachelor,gloomy,positive,android,0,smart,51,16,3.68,1,1
700,winner,162,77,heavy,handsome,7559,2,1,4,few,Bachelor,gloomy,passive,android,0,smart,58,17,3.51,10,1
701,winner,159,81,slim,handsome,8785,4,2,2,many,Bachelor,optimism,positive,apple,0,smart,86,13,3.27,8,0
702,winner,200,67,slim,handsome,2989,1,3,4,few,Bachelor,optimism,positive,android,0,stupid,92,8,3.38,9,0
703,winner,165,55,slim,handsome,1495,2,1,5,many,Bachelor,gloomy,positive,apple,0,stupid,51,15,3.63,2,1
704,loser,161,76,heavy,ugly,4860,1,0,1,few,highschool,gloomy,passive,android,1,stupid,12,0,0.76,1,0
705,loser,165,82,heavy,ugly,4136,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,11,7,2.11,4,0
706,loser,150,76,heavy,ugly,2972,1,1,1,few,Bachelor,gloomy,passive,android,1,stupid,50,4,1.64,0,0
707,winner,155,47,slim,handsome,8924,1,1,1,many,Master,gloomy,positive,apple,0,stupid,100,12,3.13,1,0
708,winner,171,75,slim,handsome,2741,3,3,4,many,Master,gloomy,positive,apple,1,smart,100,9,3.26,6,1
709,loser,159,92,heavy,ugly,1039,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,41,3,2.87,3,0
710,loser,160,71,heavy,ugly,235,1,1,1,few,highschool,gloomy,passive,android,1,stupid,8,5,2.18,4,0
711,loser,162,69,heavy,ugly,2489,2,1,0,few,highschool,gloomy,passive,android,1,stupid,43,9,3.51,0,0
712,loser,152,88,heavy,ugly,1674,1,1,0,few,highschool,gloomy,passive,android,1,stupid,21,4,1.11,1,0
713,winner,150,77,heavy,ugly,2761,5,3,1,many,Doctor,gloomy,passive,apple,1,smart,91,19,3.43,1,1
714,winner,184,50,slim,handsome,7818,4,4,5,many,Doctor,optimism,passive,android,0,stupid,92,7,3.45,1,0
715,loser,165,72,heavy,ugly,3408,0,1,1,few,highschool,gloomy,passive,android,1,stupid,11,4,2.75,1,0
716,loser,164,84,heavy,ugly,737,1,2,2,few,highschool,gloomy,passive,android,1,stupid,50,7,2.99,0,0
717,loser,151,69,heavy,ugly,2311,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,35,0,2.55,4,0
718,winner,178,72,slim,handsome,1723,2,1,3,many,Bachelor,gloomy,passive,android,1,smart,87,17,3.51,7,1
719,winner,192,41,slim,handsome,1435,3,1,2,many,Master,optimism,positive,apple,1,smart,69,10,4.27,3,1
720,winner,163,80,slim,handsome,6695,3,2,5,many,Master,optimism,passive,apple,0,smart,90,13,3.53,5,1
721,winner,158,45,heavy,handsome,3286,3,1,2,many,Bachelor,gloomy,positive,apple,0,smart,96,19,3.85,3,1
722,winner,175,45,slim,handsome,5452,5,4,4,few,Doctor,optimism,positive,apple,0,smart,81,12,3.05,2,1
723,loser,164,96,heavy,ugly,4593,0,2,0,few,highschool,gloomy,passive,android,1,stupid,44,9,3.42,3,0
724,winner,195,49,heavy,handsome,6927,1,4,4,many,Bachelor,gloomy,passive,android,1,smart,70,16,3.53,6,1
725,loser,159,98,heavy,ugly,4098,1,2,0,few,highschool,gloomy,passive,android,1,stupid,9,3,1.45,4,0
726,winner,176,47,slim,ugly,8056,2,1,3,many,Doctor,optimism,passive,android,0,stupid,79,11,4.2,2,1
727,loser,156,97,heavy,ugly,4307,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,47,10,2.65,1,0
728,loser,165,71,heavy,ugly,2011,0,1,1,few,highschool,gloomy,passive,android,1,stupid,43,6,3.92,4,0
729,winner,172,73,heavy,handsome,9288,1,5,2,many,Bachelor,gloomy,passive,apple,1,stupid,91,8,4.17,4,0
730,winner,170,64,heavy,ugly,2835,3,3,4,many,Doctor,gloomy,positive,android,0,smart,73,11,3.73,5,1
731,winner,179,56,heavy,handsome,5195,1,3,2,few,Master,optimism,passive,apple,0,smart,72,7,3.42,5,1
732,loser,152,99,heavy,ugly,1572,0,1,1,few,highschool,gloomy,passive,android,1,stupid,25,8,2.71,1,0
733,winner,169,59,heavy,handsome,7756,2,4,2,many,Doctor,gloomy,positive,apple,1,stupid,79,17,4.2,1,0
734,loser,154,86,heavy,ugly,3508,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,10,1.03,2,0
735,winner,196,67,slim,handsome,3012,1,2,2,many,Bachelor,optimism,positive,apple,0,smart,99,18,4.24,5,1
736,winner,172,42,heavy,ugly,4345,5,3,2,few,Bachelor,optimism,positive,apple,0,smart,54,16,3.23,5,0
737,winner,190,84,slim,ugly,4174,3,3,1,many,Master,gloomy,positive,apple,1,stupid,78,20,4.21,7,1
738,loser,162,87,heavy,ugly,3741,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,33,1,2.0,1,0
739,loser,163,78,heavy,ugly,547,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,64,7,0.47,3,0
740,winner,167,40,slim,handsome,9144,2,5,3,many,Doctor,gloomy,positive,apple,0,stupid,99,18,3.94,10,0
741,loser,157,98,heavy,ugly,4309,0,1,0,few,highschool,gloomy,passive,android,1,stupid,37,12,3.4,3,0
742,winner,185,75,slim,handsome,8198,3,4,5,many,Bachelor,optimism,positive,android,0,smart,81,10,3.94,10,1
743,loser,150,69,heavy,ugly,4791,0,1,0,few,Bachelor,gloomy,passive,android,1,stupid,62,6,1.39,1,0
744,loser,152,79,heavy,ugly,415,1,2,0,few,highschool,gloomy,passive,android,1,stupid,31,2,3.45,3,0
745,winner,174,59,slim,ugly,7430,3,3,3,many,Doctor,optimism,positive,android,1,smart,90,12,3.18,7,1
746,loser,164,75,heavy,ugly,2342,1,0,1,few,highschool,gloomy,passive,android,1,stupid,52,9,3.09,1,0
747,loser,160,66,heavy,ugly,2490,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,68,5,2.25,3,0
748,loser,155,73,heavy,ugly,4109,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,48,0,1.23,1,0
749,loser,154,77,heavy,ugly,4067,2,1,2,few,highschool,gloomy,passive,android,1,stupid,66,5,1.98,0,0
750,winner,193,70,slim,ugly,2864,5,5,5,many,Bachelor,optimism,passive,apple,1,smart,60,9,3.58,5,1
751,winner,178,50,slim,handsome,2257,2,5,3,many,Doctor,gloomy,passive,apple,0,smart,79,14,4.16,7,1
752,winner,158,46,heavy,ugly,8205,4,5,3,many,Master,optimism,positive,apple,0,stupid,69,11,3.73,3,0
753,winner,184,51,slim,ugly,5481,3,4,3,few,Master,optimism,passive,android,0,smart,95,13,4.08,4,1
754,winner,164,50,slim,handsome,8474,2,3,3,few,Bachelor,optimism,positive,apple,0,stupid,85,15,4.01,10,1
755,winner,157,49,slim,handsome,5886,5,1,2,few,Bachelor,optimism,positive,android,0,smart,57,14,4.28,8,1
756,winner,196,53,slim,handsome,2336,3,4,3,many,Master,optimism,positive,apple,0,stupid,63,19,4.18,8,1
757,winner,160,63,heavy,handsome,2708,5,2,5,many,Master,optimism,positive,android,1,stupid,75,6,4.29,10,1
758,loser,154,77,heavy,ugly,2240,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,44,6,1.95,3,0
759,loser,159,90,heavy,ugly,1561,2,1,1,few,highschool,gloomy,passive,android,1,stupid,3,4,1.69,1,0
760,loser,155,96,heavy,ugly,1239,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,28,7,3.02,0,0
761,winner,154,41,heavy,ugly,9993,3,5,3,many,Doctor,optimism,positive,apple,1,stupid,61,6,3.47,8,1
762,winner,162,54,slim,handsome,5670,1,2,1,many,Bachelor,gloomy,positive,apple,0,smart,87,19,4.1,5,1
763,loser,153,98,heavy,ugly,3097,0,2,0,few,highschool,gloomy,passive,android,1,stupid,33,11,1.54,1,0
764,loser,165,77,heavy,ugly,4537,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,5,3,0.74,0,0
765,winner,172,76,slim,ugly,4945,3,3,2,many,Master,optimism,positive,apple,0,smart,100,15,4.26,7,1
766,loser,160,94,heavy,ugly,1438,1,2,0,few,highschool,gloomy,passive,android,1,stupid,5,1,3.06,1,0
767,loser,159,96,heavy,ugly,4637,1,1,0,few,Bachelor,gloomy,passive,android,1,stupid,40,10,3.63,4,0
768,winner,160,85,slim,handsome,8944,4,1,2,many,Doctor,gloomy,positive,android,0,stupid,88,7,3.9,3,1
769,winner,165,64,slim,ugly,7214,2,3,1,many,Doctor,optimism,positive,apple,0,smart,51,12,3.14,1,1
770,loser,160,88,heavy,ugly,172,0,1,1,few,highschool,gloomy,passive,android,1,stupid,22,12,1.2,2,0
771,loser,159,95,heavy,ugly,1040,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,58,11,0.18,4,0
772,loser,151,89,heavy,ugly,1630,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,14,3,2.47,4,0
773,loser,154,100,heavy,ugly,3803,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,31,10,3.59,1,0
774,loser,154,69,heavy,ugly,734,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,42,6,2.8,1,0
775,winner,188,63,slim,handsome,2802,2,3,3,many,Master,gloomy,passive,apple,0,smart,85,15,4.11,3,1
776,winner,170,70,heavy,ugly,6836,5,4,1,many,Doctor,optimism,positive,apple,0,stupid,54,17,3.84,1,0
777,winner,163,59,slim,handsome,5531,2,4,4,few,Doctor,optimism,positive,apple,0,stupid,75,11,3.73,5,0
778,loser,165,88,heavy,ugly,1891,0,0,2,few,highschool,gloomy,passive,android,1,stupid,51,8,2.08,0,0
779,winner,198,70,slim,ugly,9893,2,3,4,few,Master,gloomy,passive,apple,1,smart,69,15,3.45,1,1
780,winner,150,68,heavy,handsome,9268,3,4,1,many,Bachelor,optimism,positive,apple,1,smart,64,13,4.16,8,1
781,winner,187,60,heavy,handsome,2099,2,2,5,many,Doctor,gloomy,positive,apple,0,smart,91,9,3.97,3,0
782,winner,194,49,slim,handsome,9961,4,2,3,many,Master,optimism,positive,android,0,smart,74,10,4.01,8,1
783,loser,164,95,heavy,ugly,391,0,1,0,few,Bachelor,gloomy,passive,android,1,stupid,28,7,0.77,2,0
784,winner,166,74,heavy,handsome,8621,2,1,4,many,Doctor,optimism,positive,apple,0,stupid,84,9,3.09,10,1
785,loser,151,79,heavy,ugly,709,1,0,2,few,highschool,gloomy,passive,android,1,stupid,29,5,2.58,4,0
786,winner,199,69,slim,handsome,5591,2,4,2,many,Bachelor,optimism,positive,apple,0,stupid,66,18,3.97,9,1
787,loser,163,90,heavy,ugly,1284,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,49,0,2.01,4,0
788,winner,170,41,slim,handsome,2856,4,2,4,few,Master,optimism,passive,apple,0,smart,98,10,3.52,1,0
789,loser,163,77,heavy,ugly,4861,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,63,12,0.96,3,0
790,winner,200,66,heavy,ugly,8355,3,1,5,many,Master,optimism,passive,apple,1,smart,96,14,3.42,4,0
791,winner,185,80,heavy,handsome,4687,2,3,5,few,Doctor,optimism,positive,android,0,stupid,99,8,3.88,9,1
792,loser,155,93,heavy,ugly,4509,2,0,1,few,highschool,gloomy,passive,android,1,stupid,17,3,0.22,2,0
793,winner,161,76,slim,ugly,9687,3,3,3,few,Bachelor,optimism,passive,apple,1,smart,75,9,4.04,2,0
794,winner,187,50,slim,handsome,7932,4,2,1,many,Doctor,optimism,passive,android,0,smart,69,15,3.51,10,0
795,winner,153,68,heavy,handsome,9844,5,3,1,few,Bachelor,optimism,passive,apple,0,smart,69,12,4.26,4,0
796,winner,200,46,heavy,handsome,8043,4,3,5,many,Master,optimism,positive,apple,1,smart,96,7,3.8,8,1
797,loser,160,100,heavy,ugly,4909,1,0,1,few,highschool,gloomy,passive,android,1,stupid,12,11,0.61,3,0
798,loser,163,90,heavy,ugly,4630,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,7,5,2.25,3,0
799,loser,155,92,heavy,ugly,2825,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,40,8,1.44,1,0
800,loser,157,74,heavy,ugly,327,1,2,0,few,highschool,gloomy,passive,android,1,stupid,50,9,3.83,4,0
801,loser,154,68,heavy,ugly,133,1,0,0,few,highschool,gloomy,passive,android,1,stupid,2,2,1.93,3,0
802,loser,160,86,heavy,ugly,1324,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,62,12,3.95,0,0
803,loser,161,87,heavy,ugly,2561,1,0,1,few,highschool,gloomy,passive,android,1,stupid,47,11,1.02,4,0
804,loser,162,65,heavy,ugly,1810,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,57,3,1.61,1,0
805,loser,157,87,heavy,ugly,4304,2,0,2,few,highschool,gloomy,passive,android,1,stupid,54,9,3.23,2,0
806,loser,165,85,heavy,ugly,1012,0,0,0,few,highschool,gloomy,passive,android,1,stupid,26,6,2.0,0,0
807,winner,163,44,heavy,ugly,1342,2,4,3,many,Doctor,gloomy,positive,android,1,smart,96,10,3.86,6,1
808,winner,177,79,slim,handsome,9950,2,2,3,few,Doctor,optimism,positive,android,0,smart,90,6,3.78,9,1
809,loser,154,89,heavy,ugly,4608,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,2,2.96,3,0
810,loser,157,92,heavy,ugly,4313,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,22,1,1.11,4,0
811,loser,160,75,heavy,ugly,312,0,0,0,few,highschool,gloomy,passive,android,1,stupid,45,11,0.1,0,0
812,loser,161,65,heavy,ugly,2885,0,1,2,few,highschool,gloomy,passive,android,1,stupid,33,0,2.48,0,0
813,winner,172,44,slim,handsome,8443,2,3,1,many,Bachelor,optimism,passive,apple,0,smart,73,11,4.19,1,1
814,loser,150,100,heavy,ugly,4382,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,17,3,1.28,1,0
815,winner,190,81,slim,handsome,8887,2,4,5,many,Master,optimism,positive,apple,0,stupid,88,12,3.13,1,0
816,loser,163,93,heavy,ugly,648,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,6,9,3.33,0,0
817,loser,164,79,heavy,ugly,65,2,1,2,few,highschool,gloomy,passive,android,1,stupid,63,8,1.63,1,0
818,winner,176,50,slim,handsome,8600,1,2,1,few,Bachelor,optimism,positive,apple,0,smart,51,9,3.18,10,1
819,winner,197,74,heavy,handsome,5877,3,3,4,many,Master,gloomy,positive,android,0,smart,71,20,4.11,6,1
820,winner,186,50,slim,handsome,2065,2,2,1,few,Doctor,gloomy,positive,apple,0,smart,71,20,3.96,7,0
821,winner,169,46,slim,handsome,4819,4,5,5,few,Doctor,optimism,positive,apple,0,smart,77,14,4.01,4,1
822,loser,159,82,heavy,ugly,4178,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,4,8,1.39,4,0
823,loser,152,78,heavy,ugly,3160,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,52,3,0.46,1,0
824,winner,163,49,slim,handsome,8008,3,1,2,many,Doctor,gloomy,positive,apple,0,smart,82,11,3.05,8,1
825,loser,157,85,heavy,ugly,2971,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,4,8,1.39,3,0
826,winner,156,60,slim,ugly,3244,5,1,4,many,Master,gloomy,positive,apple,1,stupid,55,10,3.52,3,0
827,loser,151,77,heavy,ugly,4475,1,2,2,few,highschool,gloomy,passive,android,1,stupid,41,9,1.28,0,0
828,winner,173,78,slim,handsome,8115,1,3,5,few,Master,optimism,positive,apple,0,smart,89,17,3.38,4,0
829,loser,158,66,heavy,ugly,173,1,1,0,few,highschool,gloomy,passive,android,1,stupid,56,12,1.91,0,0
830,loser,158,95,heavy,ugly,2090,2,2,0,few,highschool,gloomy,passive,android,1,stupid,34,7,3.25,2,0
831,loser,159,90,heavy,ugly,3483,2,1,0,few,highschool,gloomy,passive,android,1,stupid,2,11,1.31,4,0
832,loser,158,85,heavy,ugly,4008,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,34,10,1.16,3,0
833,winner,160,41,heavy,handsome,3210,2,5,3,few,Master,optimism,positive,apple,1,smart,66,16,4.12,7,1
834,winner,161,79,slim,handsome,4074,1,1,3,many,Master,optimism,positive,apple,1,smart,73,17,3.79,1,1
835,winner,175,44,heavy,handsome,3488,3,1,1,few,Doctor,gloomy,passive,apple,0,smart,72,8,3.5,5,1
836,winner,195,81,heavy,handsome,7197,1,5,2,few,Doctor,optimism,positive,apple,0,smart,71,14,3.05,7,0
837,winner,190,71,heavy,ugly,6616,4,3,4,many,Bachelor,gloomy,positive,android,0,smart,95,18,3.84,4,1
838,loser,156,69,heavy,ugly,1831,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,42,5,0.33,4,0
839,winner,185,74,slim,ugly,6201,2,4,3,many,Doctor,optimism,positive,apple,1,smart,57,9,3.17,1,1
840,loser,150,65,heavy,ugly,2070,2,1,1,few,highschool,gloomy,passive,android,1,stupid,64,2,2.17,1,0
841,loser,156,67,heavy,ugly,4677,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,7,8,0.07,2,0
842,loser,155,78,heavy,ugly,3382,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,25,0,0.88,3,0
843,loser,157,77,heavy,ugly,1502,0,2,1,few,highschool,gloomy,passive,android,1,stupid,16,8,0.42,3,0
844,winner,167,79,slim,handsome,6996,1,2,3,many,Master,optimism,passive,android,0,smart,56,13,3.35,1,1
845,winner,158,84,heavy,handsome,6259,1,3,4,many,Bachelor,optimism,passive,apple,1,stupid,73,19,3.58,2,1
846,loser,158,84,heavy,ugly,3481,0,1,2,few,highschool,gloomy,passive,android,1,stupid,30,9,1.9,3,0
847,loser,151,91,heavy,ugly,1461,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,3,4,0.05,1,0
848,loser,162,81,heavy,ugly,3908,2,0,1,few,highschool,gloomy,passive,android,1,stupid,63,10,2.39,2,0
849,winner,177,79,slim,handsome,5806,2,1,3,many,Master,optimism,positive,apple,0,stupid,69,12,3.88,6,0
850,winner,200,60,slim,handsome,1375,1,4,3,many,Master,optimism,passive,apple,0,smart,96,19,3.38,4,1
851,loser,153,74,heavy,ugly,1488,0,0,1,few,highschool,gloomy,passive,android,1,stupid,16,6,3.69,1,0
852,loser,160,90,heavy,ugly,4796,2,1,2,few,highschool,gloomy,passive,android,1,stupid,45,10,1.47,4,0
853,winner,196,61,heavy,handsome,1840,4,1,3,few,Master,optimism,passive,android,0,smart,77,7,4.02,7,0
854,winner,153,72,slim,ugly,9374,5,5,2,few,Bachelor,optimism,positive,android,0,smart,64,19,4.3,10,1
855,loser,153,82,heavy,ugly,569,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,8,5,3.09,4,0
856,loser,164,68,heavy,ugly,677,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,53,7,2.9,4,0
857,loser,161,97,heavy,ugly,850,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,31,5,1.19,4,0
858,loser,158,93,heavy,ugly,648,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,3,2.16,0,0
859,loser,159,71,heavy,ugly,2195,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,53,11,3.2,1,0
860,winner,179,53,heavy,ugly,6412,4,3,3,few,Master,optimism,passive,apple,0,smart,97,7,3.44,2,1
861,winner,180,41,slim,ugly,3259,3,2,3,few,Master,optimism,passive,apple,0,stupid,76,9,3.54,7,1
862,winner,179,59,slim,handsome,3047,3,5,4,many,Bachelor,optimism,positive,apple,0,smart,87,17,3.72,10,1
863,loser,165,99,heavy,ugly,161,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,0,10,2.56,1,0
864,winner,198,44,slim,handsome,2219,1,4,4,few,Doctor,optimism,positive,android,0,smart,68,16,3.05,3,1
865,loser,155,91,heavy,ugly,3353,2,1,1,few,highschool,gloomy,passive,android,1,stupid,23,0,2.06,4,0
866,loser,152,72,heavy,ugly,392,2,0,2,few,Bachelor,gloomy,passive,android,1,stupid,1,5,2.46,3,0
867,winner,160,65,slim,handsome,3212,4,5,2,few,Doctor,optimism,positive,apple,0,smart,57,13,3.23,3,1
868,winner,168,62,slim,ugly,5605,5,4,2,many,Master,optimism,positive,apple,0,smart,68,19,4.28,7,1
869,loser,161,66,heavy,ugly,348,2,2,0,few,highschool,gloomy,passive,android,1,stupid,0,6,1.75,3,0
870,winner,199,55,slim,handsome,5252,4,3,3,many,Bachelor,optimism,positive,apple,0,smart,73,18,4.01,4,0
871,winner,179,42,slim,handsome,1071,1,1,4,few,Doctor,optimism,positive,android,0,smart,73,10,4.04,9,1
872,loser,159,89,heavy,ugly,2856,2,0,1,few,highschool,gloomy,passive,android,1,stupid,27,11,3.09,3,0
873,loser,161,90,heavy,ugly,3939,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,0,1.91,4,0
874,winner,194,82,slim,handsome,9454,5,3,4,many,Master,optimism,passive,apple,1,smart,88,9,3.45,5,1
875,winner,160,42,slim,handsome,7317,1,1,1,many,Master,optimism,passive,apple,0,stupid,97,18,3.39,1,1
876,winner,172,52,slim,ugly,4469,1,1,5,many,Bachelor,optimism,positive,apple,0,smart,89,14,4.01,8,0
877,loser,155,94,heavy,ugly,1001,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,9,0,3.57,0,0
878,loser,164,93,heavy,ugly,4589,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,63,12,1.98,2,0
879,winner,173,79,heavy,handsome,3113,1,4,4,many,Bachelor,gloomy,passive,apple,0,smart,81,6,4.15,5,1
880,loser,161,83,heavy,ugly,2928,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,46,6,3.67,2,0
881,loser,150,98,heavy,ugly,3999,1,0,2,few,highschool,gloomy,passive,android,1,stupid,61,8,3.8,4,0
882,winner,159,79,slim,handsome,7996,4,4,3,many,Doctor,optimism,positive,apple,0,stupid,60,11,4.21,2,1
883,loser,159,74,heavy,ugly,1851,0,1,0,few,highschool,gloomy,passive,android,1,stupid,23,7,2.6,1,0
884,loser,165,74,heavy,ugly,2778,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,17,12,2.48,4,0
885,winner,184,69,slim,handsome,5310,4,2,4,many,Master,optimism,passive,apple,0,smart,62,7,3.48,7,1
886,loser,153,76,heavy,ugly,2227,2,2,1,few,Bachelor,gloomy,passive,android,1,stupid,32,9,1.04,0,0
887,loser,151,92,heavy,ugly,924,1,1,1,few,Bachelor,gloomy,passive,android,1,stupid,67,0,1.77,3,0
888,winner,185,54,heavy,ugly,2289,3,3,2,many,Master,optimism,positive,apple,0,smart,56,8,3.53,7,0
889,winner,185,48,heavy,ugly,3113,1,4,4,many,Master,optimism,positive,apple,1,stupid,93,9,3.57,3,0
890,loser,159,94,heavy,ugly,3423,2,2,0,few,highschool,gloomy,passive,android,1,stupid,5,5,1.19,3,0
891,winner,157,41,heavy,ugly,2880,5,3,5,many,Master,optimism,positive,android,0,stupid,99,17,4.09,1,0
892,winner,156,83,slim,handsome,3230,2,4,1,many,Doctor,optimism,positive,android,0,smart,63,20,4.02,7,0
893,loser,165,95,heavy,ugly,1655,2,2,2,few,highschool,gloomy,passive,android,1,stupid,54,6,3.82,2,0
894,winner,172,44,slim,handsome,4689,2,5,1,many,Master,gloomy,positive,android,0,smart,68,9,3.04,1,1
895,winner,155,58,heavy,ugly,5604,1,3,1,many,Bachelor,optimism,positive,apple,1,smart,92,9,3.82,9,0
896,loser,150,71,heavy,ugly,3705,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,14,6,3.82,2,0
897,loser,159,97,heavy,ugly,4455,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,17,4,0.86,0,0
898,loser,162,87,heavy,ugly,1360,2,2,0,few,highschool,gloomy,passive,android,1,stupid,33,4,2.69,4,0
899,winner,184,46,slim,handsome,6868,5,4,3,many,Bachelor,optimism,positive,apple,0,stupid,56,7,4.12,4,0
900,loser,165,87,heavy,ugly,567,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,33,9,3.16,4,0
901,winner,182,83,slim,handsome,8185,3,4,4,many,Doctor,optimism,positive,android,0,smart,62,10,4.04,6,0
902,loser,157,79,heavy,ugly,741,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,27,7,2.65,3,0
903,loser,161,97,heavy,ugly,1670,1,0,1,few,highschool,gloomy,passive,android,1,stupid,55,8,3.21,1,0
904,loser,153,81,heavy,ugly,1972,2,0,2,few,highschool,gloomy,passive,android,1,stupid,5,0,1.65,3,0
905,loser,151,68,heavy,ugly,4248,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,41,11,1.37,4,0
906,loser,161,97,heavy,ugly,4232,1,0,2,few,Bachelor,gloomy,passive,android,1,stupid,3,10,0.28,4,0
907,winner,154,64,heavy,handsome,9698,5,5,3,few,Doctor,gloomy,positive,android,1,smart,84,19,3.2,3,1
908,winner,195,78,heavy,handsome,4518,3,2,1,few,Bachelor,optimism,positive,apple,0,smart,91,15,3.26,6,1
909,winner,154,82,slim,handsome,5312,4,3,4,many,Doctor,optimism,positive,apple,1,stupid,88,14,3.38,8,1
910,loser,154,92,heavy,ugly,2553,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,15,1,1.71,4,0
911,winner,173,80,heavy,ugly,3636,1,5,2,many,Doctor,gloomy,positive,apple,0,smart,64,12,4.17,1,1
912,winner,181,72,slim,handsome,3852,1,1,3,few,Master,gloomy,positive,apple,0,stupid,90,10,3.56,7,1
913,loser,165,75,heavy,ugly,832,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,59,9,0.81,4,0
914,winner,185,61,heavy,ugly,4792,1,4,4,many,Doctor,optimism,passive,apple,0,smart,59,19,3.8,6,1
915,loser,156,84,heavy,ugly,4647,1,1,1,few,highschool,gloomy,passive,android,1,stupid,36,0,0.32,1,0
